Source,Target,Type,Id,Label,Weight
261,737,Directed,19000,,1
261,749,Directed,19001,,1
261,751,Directed,19002,,1
261,754,Directed,19003,,1
261,771,Directed,19004,,1
261,778,Directed,19005,,1
261,799,Directed,19006,,1
261,816,Directed,19007,,1
261,822,Directed,19008,,1
261,832,Directed,19009,,1
261,840,Directed,19010,,1
261,852,Directed,19011,,1
261,854,Directed,19012,,1
261,858,Directed,19013,,1
261,891,Directed,19014,,1
261,902,Directed,19015,,1
261,906,Directed,19016,,1
261,939,Directed,19017,,1
261,944,Directed,19018,,1
261,946,Directed,19019,,1
261,962,Directed,19020,,1
261,983,Directed,19021,,1
261,994,Directed,19022,,1
261,1016,Directed,19023,,1
261,1024,Directed,19024,,1
261,1029,Directed,19025,,1
261,1036,Directed,19026,,1
262,276,Directed,19027,,1
262,282,Directed,19028,,1
262,296,Directed,19029,,1
262,301,Directed,19030,,1
262,309,Directed,19031,,1
262,331,Directed,19032,,1
262,336,Directed,19033,,1
262,345,Directed,19034,,1
262,366,Directed,19035,,1
262,384,Directed,19036,,1
262,389,Directed,19037,,1
262,394,Directed,19038,,1
262,406,Directed,19039,,1
262,418,Directed,19040,,1
262,426,Directed,19041,,1
262,457,Directed,19042,,1
262,476,Directed,19043,,1
262,477,Directed,19044,,1
262,489,Directed,19045,,1
262,496,Directed,19046,,1
262,511,Directed,19047,,1
262,515,Directed,19048,,1
262,540,Directed,19049,,1
262,550,Directed,19050,,1
262,563,Directed,19051,,1
262,565,Directed,19052,,1
262,570,Directed,19053,,1
262,601,Directed,19054,,1
262,614,Directed,19055,,1
262,618,Directed,19056,,1
262,638,Directed,19057,,1
262,646,Directed,19058,,1
262,652,Directed,19059,,1
262,653,Directed,19060,,1
262,657,Directed,19061,,1
262,663,Directed,19062,,1
262,665,Directed,19063,,1
262,670,Directed,19064,,1
262,687,Directed,19065,,1
262,688,Directed,19066,,1
262,713,Directed,19067,,1
262,714,Directed,19068,,1
262,729,Directed,19069,,1
262,732,Directed,19070,,1
262,759,Directed,19071,,1
262,777,Directed,19072,,1
262,784,Directed,19073,,1
262,806,Directed,19074,,1
262,824,Directed,19075,,1
262,832,Directed,19076,,1
262,838,Directed,19077,,1
262,842,Directed,19078,,1
262,844,Directed,19079,,1
262,855,Directed,19080,,1
262,859,Directed,19081,,1
262,873,Directed,19082,,1
262,878,Directed,19083,,1
262,880,Directed,19084,,1
262,882,Directed,19085,,1
262,912,Directed,19086,,1
262,920,Directed,19087,,1
262,921,Directed,19088,,1
262,929,Directed,19089,,1
262,931,Directed,19090,,1
262,940,Directed,19091,,1
262,945,Directed,19092,,1
262,951,Directed,19093,,1
262,964,Directed,19094,,1
262,970,Directed,19095,,1
262,977,Directed,19096,,1
262,978,Directed,19097,,1
262,1009,Directed,19098,,1
262,1010,Directed,19099,,1
262,1017,Directed,19100,,1
262,1022,Directed,19101,,1
262,1024,Directed,19102,,1
262,1037,Directed,19103,,1
263,269,Directed,19104,,1
263,278,Directed,19105,,1
263,281,Directed,19106,,1
263,287,Directed,19107,,1
263,288,Directed,19108,,1
263,299,Directed,19109,,1
263,301,Directed,19110,,1
263,303,Directed,19111,,1
263,306,Directed,19112,,1
263,311,Directed,19113,,1
263,315,Directed,19114,,1
263,344,Directed,19115,,1
263,350,Directed,19116,,1
263,352,Directed,19117,,1
263,377,Directed,19118,,1
263,396,Directed,19119,,1
263,399,Directed,19120,,1
263,402,Directed,19121,,1
263,404,Directed,19122,,1
263,406,Directed,19123,,1
263,412,Directed,19124,,1
263,444,Directed,19125,,1
263,446,Directed,19126,,1
263,472,Directed,19127,,1
263,494,Directed,19128,,1
263,518,Directed,19129,,1
263,519,Directed,19130,,1
263,520,Directed,19131,,1
263,527,Directed,19132,,1
263,536,Directed,19133,,1
263,549,Directed,19134,,1
263,553,Directed,19135,,1
263,565,Directed,19136,,1
263,572,Directed,19137,,1
263,579,Directed,19138,,1
263,583,Directed,19139,,1
263,586,Directed,19140,,1
263,590,Directed,19141,,1
263,595,Directed,19142,,1
263,596,Directed,19143,,1
263,600,Directed,19144,,1
263,601,Directed,19145,,1
263,611,Directed,19146,,1
263,623,Directed,19147,,1
263,629,Directed,19148,,1
263,631,Directed,19149,,1
263,634,Directed,19150,,1
263,652,Directed,19151,,1
263,657,Directed,19152,,1
263,665,Directed,19153,,1
263,687,Directed,19154,,1
263,706,Directed,19155,,1
263,715,Directed,19156,,1
263,719,Directed,19157,,1
263,743,Directed,19158,,1
263,750,Directed,19159,,1
263,755,Directed,19160,,1
263,770,Directed,19161,,1
263,775,Directed,19162,,1
263,783,Directed,19163,,1
263,791,Directed,19164,,1
263,793,Directed,19165,,1
263,796,Directed,19166,,1
263,804,Directed,19167,,1
263,810,Directed,19168,,1
263,813,Directed,19169,,1
263,828,Directed,19170,,1
263,832,Directed,19171,,1
263,859,Directed,19172,,1
263,860,Directed,19173,,1
263,883,Directed,19174,,1
263,888,Directed,19175,,1
263,892,Directed,19176,,1
263,908,Directed,19177,,1
263,910,Directed,19178,,1
263,932,Directed,19179,,1
263,939,Directed,19180,,1
263,949,Directed,19181,,1
263,960,Directed,19182,,1
263,977,Directed,19183,,1
263,985,Directed,19184,,1
263,989,Directed,19185,,1
263,990,Directed,19186,,1
263,1002,Directed,19187,,1
263,1021,Directed,19188,,1
263,1023,Directed,19189,,1
263,1033,Directed,19190,,1
263,1038,Directed,19191,,1
264,277,Directed,19192,,1
264,279,Directed,19193,,1
264,284,Directed,19194,,1
264,286,Directed,19195,,1
264,301,Directed,19196,,1
264,304,Directed,19197,,1
264,312,Directed,19198,,1
264,314,Directed,19199,,1
264,329,Directed,19200,,1
264,349,Directed,19201,,1
264,350,Directed,19202,,1
264,355,Directed,19203,,1
264,360,Directed,19204,,1
264,366,Directed,19205,,1
264,370,Directed,19206,,1
264,377,Directed,19207,,1
264,396,Directed,19208,,1
264,398,Directed,19209,,1
264,402,Directed,19210,,1
264,435,Directed,19211,,1
264,439,Directed,19212,,1
264,449,Directed,19213,,1
264,454,Directed,19214,,1
264,499,Directed,19215,,1
264,511,Directed,19216,,1
264,524,Directed,19217,,1
264,527,Directed,19218,,1
264,531,Directed,19219,,1
264,540,Directed,19220,,1
264,544,Directed,19221,,1
264,550,Directed,19222,,1
264,553,Directed,19223,,1
264,555,Directed,19224,,1
264,563,Directed,19225,,1
264,565,Directed,19226,,1
264,572,Directed,19227,,1
264,582,Directed,19228,,1
264,607,Directed,19229,,1
264,611,Directed,19230,,1
264,621,Directed,19231,,1
264,626,Directed,19232,,1
264,632,Directed,19233,,1
264,657,Directed,19234,,1
264,670,Directed,19235,,1
264,684,Directed,19236,,1
264,687,Directed,19237,,1
264,692,Directed,19238,,1
264,701,Directed,19239,,1
264,720,Directed,19240,,1
264,734,Directed,19241,,1
264,738,Directed,19242,,1
264,740,Directed,19243,,1
264,744,Directed,19244,,1
264,745,Directed,19245,,1
264,749,Directed,19246,,1
264,755,Directed,19247,,1
264,758,Directed,19248,,1
264,767,Directed,19249,,1
264,770,Directed,19250,,1
264,776,Directed,19251,,1
264,778,Directed,19252,,1
264,780,Directed,19253,,1
264,798,Directed,19254,,1
264,800,Directed,19255,,1
264,808,Directed,19256,,1
264,809,Directed,19257,,1
264,816,Directed,19258,,1
264,822,Directed,19259,,1
264,839,Directed,19260,,1
264,858,Directed,19261,,1
264,875,Directed,19262,,1
264,896,Directed,19263,,1
264,898,Directed,19264,,1
264,924,Directed,19265,,1
264,939,Directed,19266,,1
264,941,Directed,19267,,1
264,944,Directed,19268,,1
264,955,Directed,19269,,1
264,976,Directed,19270,,1
264,984,Directed,19271,,1
264,986,Directed,19272,,1
264,988,Directed,19273,,1
264,989,Directed,19274,,1
264,998,Directed,19275,,1
264,1029,Directed,19276,,1
264,1038,Directed,19277,,1
264,1040,Directed,19278,,1
264,1048,Directed,19279,,1
265,267,Directed,19280,,1
265,272,Directed,19281,,1
265,280,Directed,19282,,1
265,328,Directed,19283,,1
265,421,Directed,19284,,1
265,435,Directed,19285,,1
265,459,Directed,19286,,1
265,494,Directed,19287,,1
265,506,Directed,19288,,1
265,507,Directed,19289,,1
265,509,Directed,19290,,1
265,512,Directed,19291,,1
265,519,Directed,19292,,1
265,536,Directed,19293,,1
265,560,Directed,19294,,1
265,563,Directed,19295,,1
265,587,Directed,19296,,1
265,594,Directed,19297,,1
265,596,Directed,19298,,1
265,598,Directed,19299,,1
265,601,Directed,19300,,1
265,628,Directed,19301,,1
265,629,Directed,19302,,1
265,630,Directed,19303,,1
265,635,Directed,19304,,1
265,644,Directed,19305,,1
265,663,Directed,19306,,1
265,677,Directed,19307,,1
265,702,Directed,19308,,1
265,707,Directed,19309,,1
265,711,Directed,19310,,1
265,722,Directed,19311,,1
265,732,Directed,19312,,1
265,735,Directed,19313,,1
265,755,Directed,19314,,1
265,761,Directed,19315,,1
265,775,Directed,19316,,1
265,797,Directed,19317,,1
265,807,Directed,19318,,1
265,838,Directed,19319,,1
265,841,Directed,19320,,1
265,843,Directed,19321,,1
265,854,Directed,19322,,1
265,861,Directed,19323,,1
265,863,Directed,19324,,1
265,864,Directed,19325,,1
265,868,Directed,19326,,1
265,899,Directed,19327,,1
265,909,Directed,19328,,1
265,914,Directed,19329,,1
265,922,Directed,19330,,1
265,929,Directed,19331,,1
265,936,Directed,19332,,1
265,940,Directed,19333,,1
265,947,Directed,19334,,1
265,957,Directed,19335,,1
265,1004,Directed,19336,,1
265,1008,Directed,19337,,1
265,1043,Directed,19338,,1
265,1049,Directed,19339,,1
266,286,Directed,19340,,1
266,288,Directed,19341,,1
266,292,Directed,19342,,1
266,328,Directed,19343,,1
266,352,Directed,19344,,1
266,353,Directed,19345,,1
266,361,Directed,19346,,1
266,397,Directed,19347,,1
266,403,Directed,19348,,1
266,418,Directed,19349,,1
266,429,Directed,19350,,1
266,445,Directed,19351,,1
266,455,Directed,19352,,1
266,456,Directed,19353,,1
266,475,Directed,19354,,1
266,511,Directed,19355,,1
266,529,Directed,19356,,1
266,541,Directed,19357,,1
266,544,Directed,19358,,1
266,556,Directed,19359,,1
266,585,Directed,19360,,1
266,599,Directed,19361,,1
266,605,Directed,19362,,1
266,636,Directed,19363,,1
266,647,Directed,19364,,1
266,671,Directed,19365,,1
266,681,Directed,19366,,1
266,687,Directed,19367,,1
266,690,Directed,19368,,1
266,701,Directed,19369,,1
266,702,Directed,19370,,1
266,705,Directed,19371,,1
266,713,Directed,19372,,1
266,721,Directed,19373,,1
266,723,Directed,19374,,1
266,739,Directed,19375,,1
266,752,Directed,19376,,1
266,762,Directed,19377,,1
266,765,Directed,19378,,1
266,773,Directed,19379,,1
266,794,Directed,19380,,1
266,818,Directed,19381,,1
266,820,Directed,19382,,1
266,836,Directed,19383,,1
266,860,Directed,19384,,1
266,871,Directed,19385,,1
266,897,Directed,19386,,1
266,916,Directed,19387,,1
266,937,Directed,19388,,1
266,939,Directed,19389,,1
266,943,Directed,19390,,1
266,953,Directed,19391,,1
266,966,Directed,19392,,1
266,967,Directed,19393,,1
266,979,Directed,19394,,1
266,981,Directed,19395,,1
266,985,Directed,19396,,1
266,987,Directed,19397,,1
266,989,Directed,19398,,1
266,990,Directed,19399,,1
266,995,Directed,19400,,1
266,1028,Directed,19401,,1
266,1032,Directed,19402,,1
266,1042,Directed,19403,,1
267,274,Directed,19404,,1
267,278,Directed,19405,,1
267,279,Directed,19406,,1
267,281,Directed,19407,,1
267,291,Directed,19408,,1
267,306,Directed,19409,,1
267,321,Directed,19410,,1
267,341,Directed,19411,,1
267,342,Directed,19412,,1
267,347,Directed,19413,,1
267,355,Directed,19414,,1
267,374,Directed,19415,,1
267,395,Directed,19416,,1
267,408,Directed,19417,,1
267,414,Directed,19418,,1
267,422,Directed,19419,,1
267,430,Directed,19420,,1
267,435,Directed,19421,,1
267,471,Directed,19422,,1
267,473,Directed,19423,,1
267,491,Directed,19424,,1
267,504,Directed,19425,,1
267,518,Directed,19426,,1
267,532,Directed,19427,,1
267,541,Directed,19428,,1
267,542,Directed,19429,,1
267,552,Directed,19430,,1
267,553,Directed,19431,,1
267,558,Directed,19432,,1
267,592,Directed,19433,,1
267,594,Directed,19434,,1
267,600,Directed,19435,,1
267,610,Directed,19436,,1
267,642,Directed,19437,,1
267,643,Directed,19438,,1
267,647,Directed,19439,,1
267,663,Directed,19440,,1
267,666,Directed,19441,,1
267,687,Directed,19442,,1
267,688,Directed,19443,,1
267,692,Directed,19444,,1
267,694,Directed,19445,,1
267,703,Directed,19446,,1
267,718,Directed,19447,,1
267,730,Directed,19448,,1
267,781,Directed,19449,,1
267,797,Directed,19450,,1
267,810,Directed,19451,,1
267,848,Directed,19452,,1
267,851,Directed,19453,,1
267,853,Directed,19454,,1
267,876,Directed,19455,,1
267,883,Directed,19456,,1
267,894,Directed,19457,,1
267,904,Directed,19458,,1
267,910,Directed,19459,,1
267,912,Directed,19460,,1
267,932,Directed,19461,,1
267,938,Directed,19462,,1
267,953,Directed,19463,,1
267,956,Directed,19464,,1
267,959,Directed,19465,,1
267,974,Directed,19466,,1
267,975,Directed,19467,,1
267,978,Directed,19468,,1
267,979,Directed,19469,,1
267,994,Directed,19470,,1
267,1001,Directed,19471,,1
267,1014,Directed,19472,,1
268,277,Directed,19473,,1
268,299,Directed,19474,,1
268,318,Directed,19475,,1
268,343,Directed,19476,,1
268,349,Directed,19477,,1
268,353,Directed,19478,,1
268,354,Directed,19479,,1
268,383,Directed,19480,,1
268,385,Directed,19481,,1
268,404,Directed,19482,,1
268,405,Directed,19483,,1
268,421,Directed,19484,,1
268,438,Directed,19485,,1
268,443,Directed,19486,,1
268,445,Directed,19487,,1
268,446,Directed,19488,,1
268,450,Directed,19489,,1
268,454,Directed,19490,,1
268,478,Directed,19491,,1
268,497,Directed,19492,,1
268,508,Directed,19493,,1
268,522,Directed,19494,,1
268,529,Directed,19495,,1
268,532,Directed,19496,,1
268,547,Directed,19497,,1
268,548,Directed,19498,,1
268,570,Directed,19499,,1
268,583,Directed,19500,,1
268,587,Directed,19501,,1
268,609,Directed,19502,,1
268,610,Directed,19503,,1
268,619,Directed,19504,,1
268,629,Directed,19505,,1
268,638,Directed,19506,,1
268,641,Directed,19507,,1
268,659,Directed,19508,,1
268,674,Directed,19509,,1
268,681,Directed,19510,,1
268,692,Directed,19511,,1
268,693,Directed,19512,,1
268,714,Directed,19513,,1
268,716,Directed,19514,,1
268,719,Directed,19515,,1
268,721,Directed,19516,,1
268,730,Directed,19517,,1
268,746,Directed,19518,,1
268,751,Directed,19519,,1
268,762,Directed,19520,,1
268,797,Directed,19521,,1
268,800,Directed,19522,,1
268,803,Directed,19523,,1
268,806,Directed,19524,,1
268,817,Directed,19525,,1
268,829,Directed,19526,,1
268,830,Directed,19527,,1
268,890,Directed,19528,,1
268,903,Directed,19529,,1
268,910,Directed,19530,,1
268,934,Directed,19531,,1
268,947,Directed,19532,,1
268,956,Directed,19533,,1
268,984,Directed,19534,,1
268,985,Directed,19535,,1
268,995,Directed,19536,,1
268,998,Directed,19537,,1
268,999,Directed,19538,,1
268,1001,Directed,19539,,1
268,1004,Directed,19540,,1
268,1018,Directed,19541,,1
268,1024,Directed,19542,,1
268,1026,Directed,19543,,1
268,1034,Directed,19544,,1
268,1041,Directed,19545,,1
269,301,Directed,19546,,1
269,316,Directed,19547,,1
269,345,Directed,19548,,1
269,402,Directed,19549,,1
269,423,Directed,19550,,1
269,424,Directed,19551,,1
269,435,Directed,19552,,1
269,437,Directed,19553,,1
269,442,Directed,19554,,1
269,467,Directed,19555,,1
269,485,Directed,19556,,1
269,488,Directed,19557,,1
269,490,Directed,19558,,1
269,491,Directed,19559,,1
269,493,Directed,19560,,1
269,523,Directed,19561,,1
269,527,Directed,19562,,1
269,534,Directed,19563,,1
269,543,Directed,19564,,1
269,550,Directed,19565,,1
269,552,Directed,19566,,1
269,572,Directed,19567,,1
269,592,Directed,19568,,1
269,602,Directed,19569,,1
269,613,Directed,19570,,1
269,618,Directed,19571,,1
269,620,Directed,19572,,1
269,629,Directed,19573,,1
269,636,Directed,19574,,1
269,641,Directed,19575,,1
269,646,Directed,19576,,1
269,650,Directed,19577,,1
269,656,Directed,19578,,1
269,661,Directed,19579,,1
269,681,Directed,19580,,1
269,685,Directed,19581,,1
269,687,Directed,19582,,1
269,697,Directed,19583,,1
269,703,Directed,19584,,1
269,707,Directed,19585,,1
269,713,Directed,19586,,1
269,714,Directed,19587,,1
269,737,Directed,19588,,1
269,739,Directed,19589,,1
269,753,Directed,19590,,1
269,764,Directed,19591,,1
269,767,Directed,19592,,1
269,776,Directed,19593,,1
269,792,Directed,19594,,1
269,802,Directed,19595,,1
269,805,Directed,19596,,1
269,817,Directed,19597,,1
269,849,Directed,19598,,1
269,853,Directed,19599,,1
269,858,Directed,19600,,1
269,864,Directed,19601,,1
269,866,Directed,19602,,1
269,867,Directed,19603,,1
269,868,Directed,19604,,1
269,874,Directed,19605,,1
269,881,Directed,19606,,1
269,888,Directed,19607,,1
269,901,Directed,19608,,1
269,920,Directed,19609,,1
269,927,Directed,19610,,1
269,940,Directed,19611,,1
269,948,Directed,19612,,1
269,959,Directed,19613,,1
269,962,Directed,19614,,1
269,985,Directed,19615,,1
269,1018,Directed,19616,,1
269,1030,Directed,19617,,1
269,1033,Directed,19618,,1
270,276,Directed,19619,,1
270,287,Directed,19620,,1
270,289,Directed,19621,,1
270,290,Directed,19622,,1
270,303,Directed,19623,,1
270,307,Directed,19624,,1
270,328,Directed,19625,,1
270,332,Directed,19626,,1
270,334,Directed,19627,,1
270,358,Directed,19628,,1
270,378,Directed,19629,,1
270,380,Directed,19630,,1
270,381,Directed,19631,,1
270,398,Directed,19632,,1
270,404,Directed,19633,,1
270,406,Directed,19634,,1
270,431,Directed,19635,,1
270,439,Directed,19636,,1
270,446,Directed,19637,,1
270,456,Directed,19638,,1
270,457,Directed,19639,,1
270,507,Directed,19640,,1
270,515,Directed,19641,,1
270,532,Directed,19642,,1
270,540,Directed,19643,,1
270,548,Directed,19644,,1
270,550,Directed,19645,,1
270,578,Directed,19646,,1
270,602,Directed,19647,,1
270,603,Directed,19648,,1
270,621,Directed,19649,,1
270,647,Directed,19650,,1
270,654,Directed,19651,,1
270,674,Directed,19652,,1
270,678,Directed,19653,,1
270,684,Directed,19654,,1
270,686,Directed,19655,,1
270,712,Directed,19656,,1
270,749,Directed,19657,,1
270,777,Directed,19658,,1
270,786,Directed,19659,,1
270,792,Directed,19660,,1
270,807,Directed,19661,,1
270,826,Directed,19662,,1
270,827,Directed,19663,,1
270,828,Directed,19664,,1
270,831,Directed,19665,,1
270,832,Directed,19666,,1
270,843,Directed,19667,,1
270,852,Directed,19668,,1
270,857,Directed,19669,,1
270,869,Directed,19670,,1
270,871,Directed,19671,,1
270,874,Directed,19672,,1
270,875,Directed,19673,,1
270,883,Directed,19674,,1
270,887,Directed,19675,,1
270,892,Directed,19676,,1
270,897,Directed,19677,,1
270,901,Directed,19678,,1
270,903,Directed,19679,,1
270,913,Directed,19680,,1
270,921,Directed,19681,,1
270,923,Directed,19682,,1
270,932,Directed,19683,,1
270,938,Directed,19684,,1
270,978,Directed,19685,,1
270,979,Directed,19686,,1
270,999,Directed,19687,,1
270,1009,Directed,19688,,1
270,1026,Directed,19689,,1
270,1029,Directed,19690,,1
270,1037,Directed,19691,,1
271,275,Directed,19692,,1
271,298,Directed,19693,,1
271,303,Directed,19694,,1
271,307,Directed,19695,,1
271,312,Directed,19696,,1
271,315,Directed,19697,,1
271,324,Directed,19698,,1
271,326,Directed,19699,,1
271,332,Directed,19700,,1
271,339,Directed,19701,,1
271,342,Directed,19702,,1
271,356,Directed,19703,,1
271,360,Directed,19704,,1
271,367,Directed,19705,,1
271,370,Directed,19706,,1
271,373,Directed,19707,,1
271,374,Directed,19708,,1
271,409,Directed,19709,,1
271,426,Directed,19710,,1
271,433,Directed,19711,,1
271,469,Directed,19712,,1
271,501,Directed,19713,,1
271,520,Directed,19714,,1
271,543,Directed,19715,,1
271,545,Directed,19716,,1
271,553,Directed,19717,,1
271,563,Directed,19718,,1
271,565,Directed,19719,,1
271,573,Directed,19720,,1
271,579,Directed,19721,,1
271,586,Directed,19722,,1
271,631,Directed,19723,,1
271,636,Directed,19724,,1
271,643,Directed,19725,,1
271,669,Directed,19726,,1
271,676,Directed,19727,,1
271,677,Directed,19728,,1
271,680,Directed,19729,,1
271,697,Directed,19730,,1
271,698,Directed,19731,,1
271,708,Directed,19732,,1
271,711,Directed,19733,,1
271,721,Directed,19734,,1
271,729,Directed,19735,,1
271,730,Directed,19736,,1
271,762,Directed,19737,,1
271,788,Directed,19738,,1
271,792,Directed,19739,,1
271,793,Directed,19740,,1
271,798,Directed,19741,,1
271,800,Directed,19742,,1
271,840,Directed,19743,,1
271,851,Directed,19744,,1
271,852,Directed,19745,,1
271,854,Directed,19746,,1
271,857,Directed,19747,,1
271,859,Directed,19748,,1
271,861,Directed,19749,,1
271,864,Directed,19750,,1
271,865,Directed,19751,,1
271,907,Directed,19752,,1
271,909,Directed,19753,,1
271,911,Directed,19754,,1
271,925,Directed,19755,,1
271,952,Directed,19756,,1
271,959,Directed,19757,,1
271,996,Directed,19758,,1
271,998,Directed,19759,,1
271,999,Directed,19760,,1
271,1014,Directed,19761,,1
271,1037,Directed,19762,,1
272,273,Directed,19763,,1
272,274,Directed,19764,,1
272,276,Directed,19765,,1
272,288,Directed,19766,,1
272,292,Directed,19767,,1
272,293,Directed,19768,,1
272,296,Directed,19769,,1
272,310,Directed,19770,,1
272,311,Directed,19771,,1
272,319,Directed,19772,,1
272,320,Directed,19773,,1
272,333,Directed,19774,,1
272,338,Directed,19775,,1
272,347,Directed,19776,,1
272,362,Directed,19777,,1
272,394,Directed,19778,,1
272,449,Directed,19779,,1
272,454,Directed,19780,,1
272,457,Directed,19781,,1
272,468,Directed,19782,,1
272,472,Directed,19783,,1
272,477,Directed,19784,,1
272,478,Directed,19785,,1
272,498,Directed,19786,,1
272,509,Directed,19787,,1
272,522,Directed,19788,,1
272,535,Directed,19789,,1
272,543,Directed,19790,,1
272,574,Directed,19791,,1
272,578,Directed,19792,,1
272,586,Directed,19793,,1
272,594,Directed,19794,,1
272,595,Directed,19795,,1
272,600,Directed,19796,,1
272,610,Directed,19797,,1
272,614,Directed,19798,,1
272,628,Directed,19799,,1
272,635,Directed,19800,,1
272,636,Directed,19801,,1
272,642,Directed,19802,,1
272,652,Directed,19803,,1
272,660,Directed,19804,,1
272,661,Directed,19805,,1
272,676,Directed,19806,,1
272,677,Directed,19807,,1
272,680,Directed,19808,,1
272,690,Directed,19809,,1
272,691,Directed,19810,,1
272,702,Directed,19811,,1
272,715,Directed,19812,,1
272,722,Directed,19813,,1
272,723,Directed,19814,,1
272,751,Directed,19815,,1
272,774,Directed,19816,,1
272,788,Directed,19817,,1
272,797,Directed,19818,,1
272,804,Directed,19819,,1
272,808,Directed,19820,,1
272,810,Directed,19821,,1
272,833,Directed,19822,,1
272,837,Directed,19823,,1
272,867,Directed,19824,,1
272,868,Directed,19825,,1
272,878,Directed,19826,,1
272,910,Directed,19827,,1
272,915,Directed,19828,,1
272,922,Directed,19829,,1
272,926,Directed,19830,,1
272,945,Directed,19831,,1
272,948,Directed,19832,,1
272,950,Directed,19833,,1
272,959,Directed,19834,,1
272,963,Directed,19835,,1
272,969,Directed,19836,,1
272,976,Directed,19837,,1
272,985,Directed,19838,,1
272,989,Directed,19839,,1
272,1001,Directed,19840,,1
272,1016,Directed,19841,,1
272,1036,Directed,19842,,1
273,284,Directed,19843,,1
273,298,Directed,19844,,1
273,305,Directed,19845,,1
273,310,Directed,19846,,1
273,315,Directed,19847,,1
273,332,Directed,19848,,1
273,349,Directed,19849,,1
273,364,Directed,19850,,1
273,367,Directed,19851,,1
273,384,Directed,19852,,1
273,396,Directed,19853,,1
273,409,Directed,19854,,1
273,415,Directed,19855,,1
273,426,Directed,19856,,1
273,434,Directed,19857,,1
273,436,Directed,19858,,1
273,441,Directed,19859,,1
273,452,Directed,19860,,1
273,453,Directed,19861,,1
273,483,Directed,19862,,1
273,489,Directed,19863,,1
273,502,Directed,19864,,1
273,511,Directed,19865,,1
273,548,Directed,19866,,1
273,555,Directed,19867,,1
273,578,Directed,19868,,1
273,590,Directed,19869,,1
273,591,Directed,19870,,1
273,605,Directed,19871,,1
273,613,Directed,19872,,1
273,615,Directed,19873,,1
273,621,Directed,19874,,1
273,626,Directed,19875,,1
273,636,Directed,19876,,1
273,637,Directed,19877,,1
273,658,Directed,19878,,1
273,688,Directed,19879,,1
273,693,Directed,19880,,1
273,697,Directed,19881,,1
273,720,Directed,19882,,1
273,723,Directed,19883,,1
273,726,Directed,19884,,1
273,729,Directed,19885,,1
273,733,Directed,19886,,1
273,734,Directed,19887,,1
273,764,Directed,19888,,1
273,767,Directed,19889,,1
273,773,Directed,19890,,1
273,780,Directed,19891,,1
273,785,Directed,19892,,1
273,791,Directed,19893,,1
273,794,Directed,19894,,1
273,800,Directed,19895,,1
273,806,Directed,19896,,1
273,808,Directed,19897,,1
273,814,Directed,19898,,1
273,840,Directed,19899,,1
273,857,Directed,19900,,1
273,861,Directed,19901,,1
273,870,Directed,19902,,1
273,879,Directed,19903,,1
273,882,Directed,19904,,1
273,892,Directed,19905,,1
273,911,Directed,19906,,1
273,914,Directed,19907,,1
273,935,Directed,19908,,1
273,939,Directed,19909,,1
273,942,Directed,19910,,1
273,949,Directed,19911,,1
273,990,Directed,19912,,1
273,1008,Directed,19913,,1
273,1010,Directed,19914,,1
273,1017,Directed,19915,,1
273,1026,Directed,19916,,1
274,277,Directed,19917,,1
274,280,Directed,19918,,1
274,289,Directed,19919,,1
274,308,Directed,19920,,1
274,312,Directed,19921,,1
274,314,Directed,19922,,1
274,330,Directed,19923,,1
274,335,Directed,19924,,1
274,347,Directed,19925,,1
274,348,Directed,19926,,1
274,367,Directed,19927,,1
274,377,Directed,19928,,1
274,379,Directed,19929,,1
274,384,Directed,19930,,1
274,391,Directed,19931,,1
274,396,Directed,19932,,1
274,405,Directed,19933,,1
274,430,Directed,19934,,1
274,433,Directed,19935,,1
274,443,Directed,19936,,1
274,457,Directed,19937,,1
274,467,Directed,19938,,1
274,468,Directed,19939,,1
274,474,Directed,19940,,1
274,488,Directed,19941,,1
274,490,Directed,19942,,1
274,500,Directed,19943,,1
274,509,Directed,19944,,1
274,518,Directed,19945,,1
274,535,Directed,19946,,1
274,544,Directed,19947,,1
274,547,Directed,19948,,1
274,553,Directed,19949,,1
274,557,Directed,19950,,1
274,563,Directed,19951,,1
274,571,Directed,19952,,1
274,576,Directed,19953,,1
274,590,Directed,19954,,1
274,599,Directed,19955,,1
274,606,Directed,19956,,1
274,617,Directed,19957,,1
274,623,Directed,19958,,1
274,645,Directed,19959,,1
274,649,Directed,19960,,1
274,651,Directed,19961,,1
274,659,Directed,19962,,1
274,662,Directed,19963,,1
274,663,Directed,19964,,1
274,673,Directed,19965,,1
274,691,Directed,19966,,1
274,696,Directed,19967,,1
274,697,Directed,19968,,1
274,705,Directed,19969,,1
274,711,Directed,19970,,1
274,726,Directed,19971,,1
274,732,Directed,19972,,1
274,733,Directed,19973,,1
274,737,Directed,19974,,1
274,738,Directed,19975,,1
274,743,Directed,19976,,1
274,753,Directed,19977,,1
274,759,Directed,19978,,1
274,763,Directed,19979,,1
274,764,Directed,19980,,1
274,774,Directed,19981,,1
274,779,Directed,19982,,1
274,780,Directed,19983,,1
274,782,Directed,19984,,1
274,798,Directed,19985,,1
274,801,Directed,19986,,1
274,803,Directed,19987,,1
274,804,Directed,19988,,1
274,815,Directed,19989,,1
274,828,Directed,19990,,1
274,834,Directed,19991,,1
274,837,Directed,19992,,1
274,864,Directed,19993,,1
274,869,Directed,19994,,1
